"Typ","p1","A","notA","gesamt","Entropie","step1","Aup1","step2","Aup2","step3","Aup3","step4","Aup4","step5","Aup5","step6","Aup6","ending"
"Kundenklasse",0.3,3,7,11,0.881290899230693,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,11,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.666666666666667,4,2,6,0.91829583405449,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","NettoDB","Niedriger Netto-DB","Kundenklasse","A","Undiskret"
"NettoDB",0.666666666666667,6,3,23,0.91829583405449,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Hoher Netto-DB","-","-","ZS"
"NettoDB",0.555555555555556,5,4,23,0.991076059838222,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Mittlerer Netto-DB","-","-","ZS"
"NettoDB",0.2,1,4,23,0.721928094887362,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Niedriger Netto-DB","-","-","ZS"
"Kundenklasse",0.571428571428571,4,3,9,0.985228136034252,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0.5,1,1,9,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.2,1,4,5,0.721928094887362,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Niedriger Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0.666666666666667,6,3,9,0.91829583405449,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","NettoDB","Hoher Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0.394736842105263,30,46,94,0.967788462826768,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","-","-","ZS"
"Kundenklasse",0.277777777777778,5,13,94,0.852405178649479,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","-","-","ZS"
"Quad",0.428571428571429,6,8,76,0.985228136034252,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/<9,7901","-","-","ZS"
"Quad",0.304347826086957,7,16,76,0.88654089282209,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/>9,7901","-","-","ZS"
"Quad",0.421052631578947,8,11,76,0.981940786864098,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/<9,7901","-","-","ZS"
"Quad",0.45,9,11,76,0.992774453987808,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/>9,7901","-","-","ZS"
"NettoDB",0.5,3,3,19,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/<9,7901","NettoDB","Hoher Netto-DB","Undiskret"
"NettoDB",0.4,2,3,19,0.970950594454669,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/<9,7901","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.375,3,5,19,0.954434002924965,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/<9,7901","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",0.125,1,7,23,0.543564443199596,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/>9,7901","NettoDB","Hoher Netto-DB","Undiskret"
"NettoDB",0.428571428571429,3,4,23,0.985228136034252,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/>9,7901","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.375,3,5,23,0.954434002924965,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/>9,7901","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",0.285714285714286,2,5,20,0.863120568566631,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/>9,7901","NettoDB","Hoher Netto-DB","Undiskret"
"NettoDB",0.571428571428571,4,3,20,0.985228136034252,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/>9,7901","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.5,3,3,20,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad",">50,2724/>9,7901","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",0.5,2,2,14,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/<9,7901","NettoDB","Hoher Netto-DB","Undiskret"
"NettoDB",0.25,1,3,14,0.811278124459133,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/<9,7901","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.5,3,3,14,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Quad","<50,2724/<9,7901","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",0.5,3,3,18,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Hoher Netto-DB","-","-","ZS"
"NettoDB",0,0,5,18,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","-","-","Alle NA"
"NettoDB",0.285714285714286,2,5,18,0.863120568566631,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","-","-","ZS"
"Quad",0,0,2,7,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Alle NA"
"Quad",1,1,0,7,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Alle A"
"Quad",0.5,1,1,7,1,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Undiskret"
"Quad",0,0,2,7,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Alle NA"
"Quad",0,0,3,5,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Alle NA"
"Quad",0,0,1,5,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Alle NA"
"Quad",0,0,1,5,0,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Alle NA"
"Quad",0.333333333333333,1,2,6,0.91829583405449,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Quad","<50,2724/>9,7901","Undiskret"
"Quad",0.666666666666667,2,1,6,0.91829583405449,"Konzernmarken","7","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Quad",">50,2724/>9,7901","Undiskret"
"Quad",0.514851485148515,52,49,364,0.999363485672765,"Konzernmarken","8","Quad","<50,2724/<9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.424657534246575,31,42,364,0.983558567390961,"Konzernmarken","8","Quad","<50,2724/>9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.33695652173913,31,61,364,0.921876486346913,"Konzernmarken","8","Quad",">50,2724/<9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.326530612244898,32,66,364,0.911342375975842,"Konzernmarken","8","Quad",">50,2724/>9,7901","-","-","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.307692307692308,8,18,98,0.890491640219491,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.216216216216216,8,29,98,0.753197991069501,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.457142857142857,16,19,98,0.994693795361306,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","-","-","ZS"
"NettoDB",0.230769230769231,3,10,37,0.779349837292085,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.375,3,5,37,0.954434002924965,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.125,2,14,37,0.543564443199596,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Kundenklasse",0,0,4,13,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","Alle NA"
"Kundenklasse",0.333333333333333,3,6,13,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.2,1,4,9,0.721928094887362,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,2,2,9,1,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,4,4,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Alle NA"
"Kundenklasse",0.333333333333333,1,2,8,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.4,2,3,8,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.333333333333333,1,2,3,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.4,2,3,5,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Kundenklasse",0.166666666666667,1,5,16,0.650022421648354,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.1,1,9,16,0.468995593589281,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.125,1,7,10,0.543564443199596,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,10,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.166666666666667,1,5,6,0.650022421648354,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.578947368421053,11,8,35,0.981940786864098,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","-","-","-","-","ZS"
"Umsatz",0.3125,5,11,35,0.896038232534557,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","-","-","-","-","ZS"
"NettoDB",0.25,2,6,16,0.811278124459133,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Hoher Netto-DB","-","-","ZS"
"NettoDB",0,0,2,16,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Mittlerer Netto-DB","-","-","Alle NA"
"NettoDB",0.5,3,3,16,1,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Niedriger Netto-DB","-","-","ZS"
"Kundenklasse",0.5,3,3,6,1,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Niedriger Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0.2,1,4,8,0.721928094887362,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Hoher Netto-DB","Kundenklasse","A","Undiskret"
"Kundenklasse",0.333333333333333,1,2,8,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Undiskret"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Alle NA"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Alle NA"
"NettoDB",0.625,5,3,19,0.954434002924965,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Hoher Netto-DB","-","-","ZS"
"NettoDB",0.5,3,3,19,1,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Mittlerer Netto-DB","-","-","ZS"
"NettoDB",0.6,3,2,19,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Niedriger Netto-DB","-","-","ZS"
"Kundenklasse",0.625,5,3,8,0.954434002924965,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.6,3,2,5,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.5,3,3,6,1,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Undiskret"
"NettoDB",0.230769230769231,3,10,26,0.779349837292085,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.454545454545455,5,6,26,0.994030211476956,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0,0,2,26,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","Alle NA"
"Kundenklasse",0,0,2,13,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","Alle NA"
"Kundenklasse",0.272727272727273,3,8,13,0.845350936622436,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.2,2,8,11,0.721928094887362,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,1,0,11,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0,0,2,2,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.2,1,4,11,0.721928094887362,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.666666666666667,4,2,11,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.2,1,4,5,0.721928094887362,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.6,3,2,6,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,6,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","A","-","-","Alle NA"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","8","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","-","-","Alle NA"
"Kundenklasse",0.4,16,24,92,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","-","-","-","-","ZS"
"Kundenklasse",0.288461538461538,15,37,92,0.866725613094959,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","-","-","-","-","ZS"
"Umsatz",0.304347826086957,14,32,52,0.88654089282209,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","-","-","-","-","ZS"
"Umsatz",0.166666666666667,1,5,52,0.650022421648354,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","-","-","-","-","ZS"
"Preisumsetzung",0.3125,5,11,46,0.896038232534557,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.210526315789474,4,15,46,0.742487569542124,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.454545454545455,5,6,46,0.994030211476956,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"NettoDB",0,0,5,19,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Alle NA"
"NettoDB",0.222222222222222,2,7,19,0.76420450650862,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.4,2,3,19,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",0.333333333333333,1,2,11,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","Undiskret"
"NettoDB",0.666666666666667,2,1,11,0.91829583405449,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.4,2,3,11,0.970950594454669,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Undiskret"
"NettoDB",1,1,0,16,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Alle A"
"NettoDB",0.285714285714286,2,5,16,0.863120568566631,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Undiskret"
"NettoDB",0.25,2,6,16,0.811278124459133,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Undiskret"
"Preisumsetzung",1,1,0,6,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","-","-","Alle A"
"Preisumsetzung",0,0,5,6,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Niedrige Pr.Um.","-","-","Alle NA"
"NettoDB",0,0,2,5,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Alle NA"
"NettoDB",0,0,3,5,0,"Konzernmarken","8","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Alle NA"
